bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
242,-0.11562921594697095,-0.054181140090667546,-0.2567937193793569,-0.027969512648128525
243,-0.4473192323796936,-0.2031078103529934,-0.9430184909643324,-0.09077391138274205
244,-0.5987451653195692,-0.18919896391441737,-0.6257332501552095,0.022045433487909882
245,-0.4374035998168835,-0.16715714668900739,-0.761156543438021,-0.0984260883063145
246,-0.469068041892154,-0.19599301959556792,-0.9285949634770734,-0.019060801288770857
247,-0.22801189045720194,-0.09211735589329662,-0.3960258473123487,0.057034593262618616
248,-0.36139228511477617,-0.1398171900232037,-0.629665766580261,0.06981484056173592
249,-0.5565971042857334,-0.1942512156286107,-0.6115213477009684,-0.004123197226534536
250,0.1965618667321516,0.06404160943536863,0.26235051342445015,0.012985080639707047
251,0.12632419297235487,0.0433077497337333,0.17527614067870023,0.016629860674226893
252,-0.32665589892852465,-0.1547563793957396,-0.7186624722028327,-0.08774380588101094
253,0.04184439302316889,0.01679693408533578,0.07687897206179423,-0.009883944805807454
254,-0.13540584556669288,-0.04093363944362172,-0.09769083148267499,0.019963452860864317
255,-0.6832816116817513,-0.22432976224528334,-0.8429048734116169,-0.1070683903035281
256,-0.3014383057442722,-0.09363709086952254,-0.32299611318522214,0.0031899293614569
257,-0.2458051690281624,-0.07884231005085951,-0.402726801260195,0.00038325922373505517
258,-0.06346188537624986,-0.025370745150138818,-0.10570015953580325,0.0035547031444751465
259,-0.40652204523356605,-0.17199766045868614,-0.7792176137542063,-0.08085220019234185
260,-0.528009939866048,-0.1541723747239203,-0.4988705269226046,0.04299920422599868
261,-0.28407809951464946,-0.1257682187663437,-0.6125582847695555,0.023604009826182715
262,-0.4950195159553876,-0.1830063792991019,-0.789457798582957,-0.03209897677046769
263,-0.659340204650813,-0.195667393357968,-0.687721224218379,-0.007483607181681284
264,-0.29920814056089884,-0.12979196939334592,-0.6394523198306103,-0.07973093823387634
265,-0.7663411541910299,-0.2659574732712351,-0.9810484498316382,-0.020997580393521842
266,-0.014831335587248251,-0.00504642405856659,0.01717590491968979,0.016410453065655584
267,-0.48579712366724803,-0.1699089085714085,-0.6270239428788851,-0.05420027396749638
268,-0.5949734720415307,-0.2042076090964955,-0.8399874696560173,-0.050254238579853006
269,-0.3816949079927552,-0.1338960918046621,-0.5532453505004364,-0.062037107258141044
270,-0.3229255337619972,-0.11444127480335853,-0.5298989514461869,-0.09388892637127322
271,-0.26352226304126813,-0.10829800560057978,-0.46958836675649174,-0.07695757196409192
272,-0.6331696806079095,-0.2567223242776483,-1.157120345999196,-0.06594314336049079
273,-0.14435653082602085,-0.04391005259829783,-0.17735423812119655,0.02479961208816417
274,-0.0302799134092524,-0.011928988233124382,-0.04710841039536706,0.03650295053420305
275,-0.6681165527119832,-0.21213744548966385,-0.7581913715074369,-0.1295394812706916
276,-0.23651058750168863,-0.09154009012226405,-0.3720946670714627,0.03171610805031855
277,-0.2713001568216378,-0.09794331063974404,-0.4111702767108629,-0.08956899624226466
278,0.10143803506512317,0.035947227508334345,0.13629431677091852,0.05903303450223141
279,-0.8198428148382237,-0.2626304400686035,-0.9414279665035535,-0.0495753661946593
280,-0.37012335418592324,-0.17224428673573944,-0.7438841068684033,-0.0752732295381493
281,-0.3223552529099716,-0.12458237875286349,-0.4549176703440647,-0.014173369731146135
282,0.2209931050459233,0.09040007059402888,0.3463654627997596,0.03833843464902875
283,-0.11176994719234523,-0.05011675511918878,-0.2482382494473519,0.014551797130773036
284,-0.38072827408920573,-0.1295794315484866,-0.4988921917728798,-0.060554601392550644
285,-0.11783570014982647,-0.04918449710048245,-0.22110858848413306,-0.03988236719613958
286,-0.603749973701575,-0.23212566472595397,-1.0096433870948824,-0.06028361827803952
287,-0.25322221424572366,-0.11103062184421364,-0.45611047195733656,-0.021379073920030467
288,-0.20484835468326978,-0.06541575294558788,-0.2171428183290549,-0.027462362237620885
289,-0.36011138313364355,-0.11778926594491601,-0.48408355648362655,-0.03128360203165992
290,-0.188072595995451,-0.07146220335696074,-0.3510778058762033,0.041666092978397073
291,-0.6166379148669229,-0.24339639844987015,-1.086028304579068,-0.05776857369548938
292,-0.4175954602782441,-0.15541422046590303,-0.6629162063480042,-0.024242908101896443
293,-0.29633931036941474,-0.12300499129067421,-0.5609379904870498,-0.04403699074925849
294,-0.12075061428700029,-0.045495628157257384,-0.18656837257104053,0.005430102247853119
295,-0.7849864625010672,-0.1959875275354428,-0.66447836366746,0.02245586955691714
296,-0.5104843594171483,-0.2244290502604701,-0.9631268546861866,-0.12084874291883729
297,-0.058118549082705195,-0.02581018153240644,-0.123125563950081,-0.05479094030191112
298,0.11362432178834592,0.042811670509681043,0.1581571992865317,0.040196248190406236
299,-0.3441124450451767,-0.1042722099305875,-0.49450009721421306,0.03457792781261315
300,-0.14157462724268077,-0.04033872556074458,-0.20283334885165716,0.02864181827002321
301,-0.526705787445145,-0.22797131030245532,-1.0337948261571128,-0.2174620092492917
302,-0.6862399815216345,-0.22079361892081617,-1.0126384754905815,-0.049273066272935595
303,-0.1741485651966821,-0.06719863832518302,-0.23454248662543525,-0.03953536469710306
304,-0.2980987037990175,-0.11299077410520231,-0.49712331243142416,-0.040223764944609
305,-0.28696874866966404,-0.12607408312053425,-0.5185791061651315,-0.10785750204649103
306,-0.7817856161697841,-0.3008242719430665,-1.1498576703905152,-0.015583078557003693
307,-0.18915845655918662,-0.09407169100421586,-0.42399298329805396,-0.058274875009880156
308,-0.30932283104051783,-0.10510005600316519,-0.6266568788544042,0.08180931367243405
309,0.31318089933132875,0.09639154068693245,0.2393115216874564,-0.07955946693219873
310,-0.5814525541383937,-0.19643243985608283,-0.8059879193851895,-0.11764750031016014
311,-0.10422888505496286,-0.04625911535500227,-0.21015168672378254,-0.0754897692410551
312,-0.2962566746933264,-0.11639163635970529,-0.49052642653408085,-0.02708358516553966
313,-0.48279712484982773,-0.18009020406052634,-0.6959858872841063,-0.08510982199278294
