date,selected_stocks,n_holdings,top1_stock,top1_prob,gross_return,net_return,turnover,equity,drawdown,exposure,kept_existing,newly_added,forced_keep_count,entry_candidates_count
2014-07-08,JNJ|NVDA,2,JNJ,0.6273747,0.010562333682441598,0.009562333682441599,1.0,1.8808108791322269,-0.027505987836072054,1.0,1,1,1,2
2014-07-15,JNJ|UNH,2,JNJ,0.60915655,0.0088916976573697,0.0078916976573697,1.0,1.8956536699410302,-0.019831359118471892,1.0,1,1,1,3
2014-07-22,JNJ|UNH,2,JNJ,0.6466903,-0.0128312631747449,-0.0128312631747449,0.0,1.8713300388138459,-0.03240816090525478,1.0,2,0,1,4
2014-07-29,JNJ|MSFT,2,JNJ,0.63185793,-0.01972190585392205,-0.02072190585392205,1.0,1.832552513927929,-0.052458507899999396,1.0,1,1,0,6
2014-08-05,JNJ|MSFT,2,JNJ,0.6208612,0.0091639155063282,0.0091639155063282,0.0,1.8493458703264738,-0.04377531772765497,1.0,2,0,1,3
2014-08-12,JNJ|UNH,2,UNH,0.6072773,0.03183371537623255,0.03083371537623255,1.0,1.9063680745243314,-0.014291358038741042,1.0,1,1,0,1
2014-08-19,JNJ|UNH,2,UNH,0.5992387,0.0156126675214679,0.0156126675214679,0.0,1.9361315654454205,0.0,1.0,2,0,1,0
2014-08-26,JNJ|UNH,2,JNJ,0.61576295,0.01135649712063785,0.01135649712063785,0.0,1.9581192379935777,0.0,1.0,2,0,0,0
2014-09-03,JNJ|V,2,JNJ,0.6172904,0.01053377090006255,0.00953377090006255,1.0,1.9767874982036133,0.0,1.0,1,1,0,2
2014-09-10,AAPL|V,2,AAPL,0.6075882,-0.00024098608811940012,-0.0012409860881194001,1.0,1.9743343324191742,-0.0012409860881194001,1.0,1,1,1,2
2014-09-17,AAPL|META,2,META,0.6183241,0.014640257733317301,0.013640257733317302,1.0,2.0012647615651087,0.0,1.0,1,1,1,3
2014-09-24,META|MSFT,2,META,0.63325894,-0.025200302168516,-0.026200302168516,1.0,1.9488310200928998,-0.026200302168515988,1.0,1,1,1,5
2014-10-01,MSFT|UNH,2,MSFT,0.63158804,0.019835785874434048,0.018835785874434047,1.0,1.9855387838928247,-0.007858019575573527,1.0,1,1,1,7
2014-10-08,META|UNH,2,META,0.61380243,-0.05354413916031795,-0.05454413916031795,1.0,1.8772392801559659,-0.06197354982263692,1.0,1,1,1,1
2014-10-15,JNJ|META,2,META,0.654447,0.050565381116702,0.049565381116702,1.0,1.9702853605241397,-0.015479911322048734,1.0,1,1,1,8
2014-10-22,JNJ|JPM,2,JNJ,0.61133045,0.03745238299309665,0.03645238299309665,1.0,2.0421069570916575,0.0,1.0,1,1,1,1
2014-10-29,JNJ|JPM,2,JPM,0.62677807,0.0311270169674047,0.0311270169674047,0.0,2.1056716549943046,0.0,1.0,2,0,1,2
2014-11-05,JNJ|JPM,2,JPM,0.63338673,-0.0051458050273919,-0.0051458050273919,0.0,2.0948362792059982,-0.005145805027391925,1.0,2,0,0,4
2014-11-12,JNJ|UNH,2,JNJ,0.6267212,0.0062124750324830955,0.0052124750324830955,1.0,2.1057555610084995,0.0,1.0,1,1,0,5
2014-11-19,JPM|UNH,2,JPM,0.6395212,0.00430742806284075,0.0033074280628407502,1.0,2.112720196044462,0.0,1.0,1,1,1,3
2014-11-26,GOOGL|JPM,2,JPM,0.6182546,0.003916724079723551,0.0029167240797235506,1.0,2.118882417913983,0.0,1.0,1,1,1,3
2014-12-04,AMZN|GOOGL,2,AMZN,0.62774885,-0.02474633246866945,-0.02574633246866945,1.0,2.0643289667203515,-0.02574633246866942,1.0,1,1,1,6
2014-12-11,AMZN|JNJ,2,JNJ,0.61831015,-0.01524406906576935,-0.01624406906576935,1.0,2.0307958644104778,-0.041572176331627464,1.0,1,1,1,1
2014-12-18,AMZN|JNJ,2,MSFT,0.57448816,0.01088556380273075,0.01088556380273075,0.0,2.0529022223628397,-0.031139149106773067,1.0,2,0,1,0
2014-12-26,JNJ|UNH,2,JNJ,0.63719195,-0.022767785342709748,-0.02376778534270975,1.0,2.004109283012148,-0.05416682583775834,1.0,1,1,0,3
2015-01-05,JNJ|UNH,2,JNJ,0.6716172,0.0211082725618104,0.0211082725618104,0.0,2.0464125680016227,-0.03420192139953959,1.0,2,0,1,8
2015-01-12,JNJ|UNH,2,JNJ,0.64317966,-0.0007614996035365997,-0.0007614996035365997,0.0,2.044854225642417,-0.03493737625349025,1.0,2,0,0,8
2015-01-20,JNJ|V,2,V,0.6394048,-0.007439537876652049,-0.00843953787665205,1.0,2.027596600952876,-0.043082058819940205,1.0,1,1,0,7
2015-01-27,JNJ|V,2,JNJ,0.6388221,0.0193428794615666,0.0193428794615666,0.0,2.0668161576017896,-0.024572510429083705,1.0,2,0,1,5
2015-02-03,UNH|V,2,UNH,0.6184485,0.014541547944618899,0.013541547944618898,1.0,2.094804047692667,-0.01136371231256006,1.0,1,1,0,4
2015-02-10,MSFT|UNH,2,UNH,0.62353414,0.01822223502490635,0.01722223502490635,1.0,2.130881255333155,0.0,1.0,1,1,1,4
2015-02-18,MSFT|UNH,2,MSFT,0.63628817,0.02477915501642455,0.02477915501642455,0.0,2.1836826922806485,0.0,1.0,2,0,1,4
2015-02-25,JNJ|MSFT,2,JNJ,0.6468025,-0.00839708508388445,-0.009397085083884451,1.0,2.163162440225081,-0.009397085083884593,1.0,1,1,0,6
2015-03-04,JNJ|UNH,2,UNH,0.6459956,-0.0195551027839132,-0.0205551027839132,1.0,2.1186984139279543,-0.029759029818029248,1.0,1,1,1,5
2015-03-11,META|UNH,2,UNH,0.66948736,0.0536438220470343,0.0526438220470343,1.0,2.230234796202111,0.0,1.0,1,1,1,6
2015-03-18,META,1,V,0.5982926,0.0248423824046484,0.0238423824046484,1.0,2.283408907065315,0.0,1.0,1,0,1,0
2015-03-25,META|UNH,2,UNH,0.6585858,-0.00363315166148755,-0.00463315166148755,1.0,2.27282952729369,-0.004633151661487589,1.0,1,1,0,8
2015-04-01,UNH|V,2,UNH,0.63796806,0.0143483409615634,0.013348340961563399,1.0,2.303168030771515,0.0,1.0,1,1,1,7
2015-04-09,UNH|V,2,UNH,0.61503863,0.0069185219254954,0.0069185219254954,0.0,2.3191025492905077,0.0,1.0,2,0,1,1
2015-04-16,AMZN|UNH,2,UNH,0.6331679,-0.0086172365100879,-0.0096172365100879,1.0,2.296799191582833,-0.009617236510087834,1.0,1,1,0,7
2015-04-23,AMZN|JPM,2,JPM,0.6535507,0.0444199868528516,0.0434199868528516,1.0,2.3965261822849997,0.0,1.0,1,1,1,5
2015-04-30,JNJ|JPM,2,JNJ,0.6475655,0.012119478838230249,0.011119478838230248,1.0,2.4231743044541827,0.0,1.0,1,1,1,7
2015-05-07,AMZN|JNJ,2,AMZN,0.6330491,0.01721188568469505,0.01621188568469505,1.0,2.4624585292720846,0.0,1.0,1,1,1,7
2015-05-14,AMZN|UNH,2,UNH,0.62098354,0.007389797371686,0.006389797371686,1.0,2.4781931403103132,0.0,1.0,1,1,1,6
2015-05-21,AAPL|UNH,2,UNH,0.6393352,-0.00526166558563625,-0.00626166558563625,1.0,2.4626755236090725,-0.0062616655856362335,1.0,1,1,1,7
2015-05-29,AAPL|V,2,V,0.6502788,-0.008512549783465299,-0.009512549783465298,1.0,2.4392492000902197,-0.015714650963490673,1.0,1,1,1,5
2015-06-05,UNH|V,2,UNH,0.61760914,0.0139642335067693,0.012964233506769299,1.0,2.4708721963013893,-0.0029541458612896143,1.0,1,1,1,2
2015-06-12,META|UNH,2,META,0.6297449,0.0173998094564462,0.016399809456446198,1.0,2.5113940295119628,0.0,1.0,1,1,1,4
2015-06-19,META|UNH,2,UNH,0.6166004,0.04546260480671845,0.04546260480671845,0.0,2.6255685437896172,0.0,1.0,2,0,1,3
2015-06-26,MSFT|UNH,2,MSFT,0.60172236,-0.01403305324598365,-0.015033053245983651,1.0,2.586098232069848,-0.015033053245983696,1.0,1,1,0,1
2015-07-06,AMZN|MSFT,2,AMZN,0.63385874,0.035348179913081,0.034348179913081,1.0,2.6749259994178836,0.0,1.0,1,1,1,8
2015-07-13,AMZN|MSFT,2,UNH,0.58765423,0.05085402042024915,0.05085402042024915,0.0,2.810956740814936,0.0,1.0,2,0,1,0
2015-07-20,MSFT|UNH,2,UNH,0.6328828,-0.0361762111376601,-0.0371762111376601,1.0,2.706456019519571,-0.03717621113766012,1.0,1,1,0,4
2015-07-27,MSFT|UNH,2,UNH,0.6631671,0.0288643187072523,0.0288643187072523,0.0,2.7845760286341457,-0.009384958437013258,1.0,2,0,1,7
2015-08-03,JNJ|UNH,2,JNJ,0.62077934,0.0054263110057314505,0.0044263110057314505,1.0,2.796901428155985,-0.005000188176099929,1.0,1,1,0,4
2015-08-10,JNJ|META,2,META,0.6054576,-0.0007676346516644499,-0.00176763465166445,1.0,2.791957528274287,-0.006758984321879269,1.0,1,1,1,2
2015-08-17,META|V,2,V,0.6157865,-0.1036787501340576,-0.1046787501340576,1.0,2.499698903787162,-0.11073021242494685,1.0,1,1,1,4
2015-08-24,META|V,2,META,0.6347568,0.06621081124002146,0.06621081124002146,0.0,2.6652059960627024,-0.05185093837836097,1.0,2,0,1,8
2015-08-31,JNJ|V,2,JNJ,0.6190069,-0.00561300293186975,-0.00661300293186975,1.0,2.647580980996703,-0.058121050902714355,1.0,1,1,0,4
2015-09-08,JNJ|UNH,2,UNH,0.62441283,0.0216541462439928,0.0206541462439928,1.0,2.702264505771023,-0.0386673453439208,1.0,1,1,1,4
2015-09-15,JNJ|UNH,2,UNH,0.6560893,0.005936339743400799,0.005936339743400799,0.0,2.718306065953813,-0.0329605480994567,1.0,2,0,1,7
2015-09-22,JNJ|V,2,V,0.6592594,-0.013314491888404301,-0.0143144918884043,1.0,2.6793948958225173,-0.0468032264894539,1.0,1,1,0,8
2015-09-29,UNH|V,2,V,0.6782904,0.0339120785847274,0.032912078584727396,1.0,2.7675793511933455,-0.015431539372966263,1.0,1,1,1,8
2015-10-06,UNH|V,2,V,0.6195894,0.05446446240675955,0.05446446240675955,0.0,2.9183140727241397,0.0,1.0,2,0,1,3
2015-10-13,META|UNH,2,META,0.6585395,0.0009033689756912499,-9.663102430875013e-05,1.0,2.9180320730460374,-9.663102430890191e-05,1.0,1,1,0,7
2015-10-20,JNJ|META,2,JNJ,0.64843786,0.0478570844979602,0.0468570844979602,1.0,3.054762548460513,0.0,1.0,1,1,1,5
2015-10-27,JNJ|UNH,2,UNH,0.6449704,0.0016705963399332498,0.0006705963399332498,1.0,3.0568110610448755,0.0,1.0,1,1,1,5
2015-11-03,JNJ|UNH,2,JNJ,0.6105365,-0.01002272195227635,-0.01002272195227635,0.0,3.0261734937193796,-0.010022721952276492,1.0,2,0,1,2
2015-11-10,JNJ|UNH,2,UNH,0.66543734,-0.0062253538724441,-0.0062253538724441,0.0,3.007334492841566,-0.016185680833802563,1.0,2,0,0,3
2015-11-17,JNJ|UNH,2,UNH,0.6309573,0.0011204638342966998,0.0011204638342966998,0.0,3.010704102378428,-0.015083352469513533,1.0,2,0,0,6
2015-11-24,JNJ|UNH,2,UNH,0.60771424,0.021950869927977852,0.021950869927977852,0.0,3.076791676521366,0.0,1.0,2,0,0,0
2015-12-02,JNJ|UNH,2,UNH,0.6233594,-0.01051815973931975,-0.01051815973931975,0.0,3.044429490183105,-0.010518159739319799,1.0,2,0,0,1
2015-12-09,JNJ|V,2,JNJ,0.6194243,0.0278853048840479,0.0268853048840479,1.0,3.126279905224664,0.0,1.0,1,1,0,2
2015-12-16,JNJ|V,2,GOOGL,0.5958801,-0.01650023726229735,-0.01650023726229735,0.0,3.074695545040105,-0.016500237262297213,1.0,2,0,1,0
2015-12-23,JNJ|MSFT,2,JNJ,0.65154314,-0.00676517551944725,-0.00776517551944725,1.0,3.050819994464006,-0.0241372855432902,1.0,1,1,0,6
2015-12-31,JNJ|MSFT,2,JNJ,0.66527057,-0.050585069088204246,-0.050585069088204246,0.0,2.8964940542683695,-0.07350136837468535,1.0,2,0,1,8
2016-01-08,JNJ|MSFT,2,JNJ,0.67198217,-0.0187120849986642,-0.0187120849986642,0.0,2.8422946113267744,-0.0908380895208043,1.0,2,0,0,8
2016-01-15,JNJ|UNH,2,JNJ,0.6778233,0.015713853811190198,0.014713853811190197,1.0,2.88411571872617,-0.07746081407931105,1.0,1,1,0,8
2016-01-25,JNJ|UNH,2,JNJ,0.6712346,0.05240738777073345,0.05240738777073345,0.0,3.03526468957312,-0.02911294522906871,1.0,2,0,1,8
2016-02-01,UNH|V,2,UNH,0.65830374,-0.0697598361258962,-0.0707598361258962,1.0,2.820489857540207,-0.09781275412141377,1.0,1,1,0,7
2016-02-08,UNH|V,2,UNH,0.67810243,0.04788255579885565,0.04788255579885565,0.0,2.9555421205239822,-0.05461372297961653,1.0,2,0,1,8
2016-02-16,META|UNH,2,META,0.6538852,0.0449978893007954,0.0439978893007954,1.0,3.0855797355666343,-0.013018722216782685,1.0,1,1,0,7
2016-02-23,JNJ|META,2,JNJ,0.68042207,0.03575580684053465,0.03475580684053465,1.0,3.1928215488470566,0.0,1.0,1,1,1,7
2016-03-01,JNJ|UNH,2,UNH,0.60655206,-0.004704337506165319,-0.005704337506165319,1.0,3.1746086171354757,-0.00570433750616528,1.0,1,1,1,1
2016-03-08,JNJ|UNH,2,UNH,0.6910045,0.022477078745404798,0.022477078745404798,0.0,3.24596454500867,0.0,1.0,2,0,1,5
2016-03-15,JNJ|UNH,2,JNJ,0.63887393,0.01093191765041535,0.01093191765041535,0.0,3.281449162110873,0.0,1.0,2,0,0,3
2016-03-22,JNJ|META,2,JNJ,0.63766646,0.0183635105907621,0.017363510590762098,1.0,3.338426639390233,0.0,1.0,1,1,0,3
2016-03-30,JNJ|META,2,JNJ,0.64781135,-0.0022969442925867495,-0.0022969442925867495,0.0,3.3307584593746657,-0.0022969442925867556,1.0,2,0,1,5
2016-04-06,META|UNH,2,META,0.64884216,-0.0151252733088269,-0.0161252733088269,1.0,3.277049068891562,-0.018385178746920583,1.0,1,1,0,5
2016-04-13,JNJ|UNH,2,UNH,0.6390057,0.04103047185084825,0.04003047185084825,1.0,3.408230889397674,0.0,1.0,1,1,1,1
2016-04-20,JNJ|META,2,META,0.6230061,-0.019265892593615802,-0.020265892593615803,1.0,3.339160048258897,-0.020265892593615775,1.0,1,1,1,1
2016-04-27,META|V,2,META,0.6509088,0.03137814801274895,0.03037814801274895,1.0,3.440597546443164,0.0,1.0,1,1,1,5
2016-05-04,GOOGL|V,2,GOOGL,0.6399082,0.0158612520928974,0.0148612520928974,1.0,3.4917291339310603,0.0,1.0,1,1,1,6
2016-05-11,GOOGL|UNH,2,UNH,0.60516393,-0.006690924047208799,-0.007690924047208799,1.0,3.46487451036857,-0.007690924047208836,1.0,1,1,1,3
2016-05-18,META|UNH,2,UNH,0.6358217,0.012168478611953651,0.01116847861195365,1.0,3.503571887230725,0.0,1.0,1,1,1,2
2016-05-25,META|UNH,2,META,0.5959983,0.014229483974271,0.014229483974271,0.0,3.5534259072527807,0.0,1.0,2,0,1,0
2016-06-02,META|V,2,V,0.6174573,0.0066372817992315005,0.0056372817992315005,1.0,3.573457570444654,0.0,1.0,1,1,0,2
2016-06-09,JPM|V,2,V,0.6379621,-0.03744222858649375,-0.03844222858649375,1.0,3.436085897677484,-0.03844222858649371,1.0,1,1,1,5
2016-06-16,JPM|META,2,JPM,0.6297485,0.0177218114803833,0.0167218114803833,1.0,3.4935434782888506,-0.022363240805419626,1.0,1,1,1,3
