fold_id,split_name_val,mode,top_k,min_prob,threshold,constraints_ok_val,periods_val,cumulative_return_val,annualized_return_val,sharpe_val,max_drawdown_val,win_rate_val,avg_turnover_val,avg_holdings_val,split_name_test,constraints_ok_test,periods_test,cumulative_return_test,annualized_return_test,sharpe_test,max_drawdown_test,win_rate_test,avg_turnover_test,avg_holdings_test
12,val,topk,3,0.56,0.5,True,26,0.4930180572604619,1.1747954945437717,3.8794612708717455,-0.030002753902784063,0.5769230769230769,1.1025641025641024,2.076923076923077,test,,26,0.10009721632156032,0.20312992077146985,1.598256840164482,-0.035887129005708895,0.23076923076923078,0.6538461538461539,0.5
12,val,topk,3,0.58,0.5,True,26,0.2447173602538102,0.5285899011363386,2.2729685327474147,-0.03366722305470127,0.34615384615384615,0.9230769230769231,1.1538461538461537,test,,26,0.03525859321147662,0.06947738487000787,1.9165815356534053,-0.0010000000000000009,0.11538461538461539,0.19230769230769232,0.11538461538461539
12,val,topk,4,0.56,0.5,True,26,0.44471437744881603,1.0404748746428871,3.4115350803034747,-0.029426037331524824,0.5769230769230769,1.1282051282051282,2.5384615384615383,test,,26,0.10009721632156032,0.20312992077146985,1.598256840164482,-0.035887129005708895,0.23076923076923078,0.6538461538461539,0.5
12,val,topk,4,0.58,0.5,True,26,0.25938253020221613,0.5636940390803173,2.2466500883969522,-0.0334075285248302,0.34615384615384615,0.9423076923076923,1.3846153846153846,test,,26,0.03525859321147662,0.06947738487000787,1.9165815356534053,-0.0010000000000000009,0.11538461538461539,0.19230769230769232,0.11538461538461539
13,val,topk,3,0.56,0.5,True,26,0.10621531164537479,0.2161342098004282,1.7516714411989038,-0.04134141540724501,0.6923076923076923,1.064102564102564,2.269230769230769,test,,26,-0.09491544310959255,-0.17577915798728527,-0.6484237434059775,-0.2795945978731127,0.34615384615384615,0.8589743589743589,1.7692307692307692
13,val,topk,3,0.58,0.5,True,26,0.0714705249453409,0.14318237459762062,1.123684403790539,-0.05967726238469784,0.4230769230769231,0.8974358974358974,1.2307692307692308,test,,26,-0.10480236527313336,-0.19314278400524532,-0.5964239612299068,-0.2939472366665796,0.3076923076923077,0.7564102564102563,0.9615384615384616
13,val,topk,4,0.56,0.5,True,26,0.12226172366898669,0.25056302791289387,2.1304452348895073,-0.0329834303005857,0.6153846153846154,1.0064102564102564,2.8846153846153846,test,,26,-0.06890981306877364,-0.12925357707464402,-0.45079629565052215,-0.25671867276746907,0.34615384615384615,0.8269230769230769,2.1538461538461537
13,val,topk,4,0.58,0.5,True,26,0.05634383665943665,0.11210466815099296,0.9424786847438312,-0.06038306333277588,0.38461538461538464,0.9038461538461539,1.3846153846153846,test,,26,-0.1046366329228362,-0.19285319640307286,-0.5945208072871078,-0.2938194329942173,0.3076923076923077,0.7692307692307693,1.0769230769230769
14,val,topk,3,0.56,0.5,False,26,-0.11347144749236937,-0.20822029780950668,-0.9019540013753929,-0.2513128111466967,0.23076923076923078,1.0256410256410255,1.6538461538461537,test,,26,-0.23365135611630516,-0.4030128152980056,-1.6921642270052644,-0.26107365439280616,0.19230769230769232,0.6923076923076923,0.7692307692307693
14,val,topk,3,0.58,0.5,True,26,-0.005042542651338522,-0.009751644337027687,0.03798255093617916,-0.14439492995881498,0.19230769230769232,0.8974358974358974,1.3076923076923077,test,,26,0.07831895274533718,0.157388765262914,2.2887619050908112,-0.001000000000000112,0.15384615384615385,0.3076923076923077,0.4230769230769231
14,val,topk,4,0.56,0.5,True,26,-0.0345484519996051,-0.06588439130456414,-0.22906514436436234,-0.1772866609489845,0.3076923076923077,1.0576923076923077,2.1538461538461537,test,,26,-0.23295537625461615,-0.40196139221737937,-1.6692487972341126,-0.2591577373615441,0.19230769230769232,0.7115384615384616,0.9615384615384616
14,val,topk,4,0.58,0.5,True,26,0.07904781963390017,0.1589057288407738,1.002623216248262,-0.06071940698260858,0.2692307692307692,0.9230769230769231,1.6538461538461537,test,,26,0.07668514753583655,0.15399188211555215,2.2783354701449836,-0.001000000000000112,0.15384615384615385,0.3076923076923077,0.5384615384615384
15,val,topk,3,0.56,0.5,True,26,0.05956838397955688,0.11869470560592799,0.7573937767637545,-0.11317989385140181,0.3076923076923077,0.7307692307692307,0.9615384615384616,test,,26,0.1780003164249937,0.3737655941841007,1.4892065202458546,-0.0009999999999998899,0.07692307692307693,0.15384615384615385,0.11538461538461539
15,val,topk,3,0.58,0.5,True,26,0.07342238707225568,0.14722266583750399,1.5034027902875544,-0.01588186456519214,0.07692307692307693,0.23076923076923078,0.19230769230769232,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
