fold_id,strategy_type,cost_bps,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings
15,current_fixed,10.0,26,0.1780003164249937,0.3737655941841007,1.4892065202458546,-0.0009999999999998899,0.07692307692307693,0.15384615384615385,0.11538461538461539
15,current_fixed,20.0,26,0.1734747110407442,0.3635534382328818,1.4636804840399826,-0.0020000000000000018,0.07692307692307693,0.15384615384615385,0.11538461538461539
16,selected,5.0,26,-0.06293601332172771,-0.11839149383442038,-1.0700068678175554,-0.08676847800211585,0.038461538461538464,0.19230769230769232,0.15384615384615385
16,selected,10.0,26,-0.06530834444065658,-0.12271287695931354,-1.1088271390499314,-0.08863638093173254,0.038461538461538464,0.19230769230769232,0.15384615384615385
16,selected,20.0,26,-0.07003859681997426,-0.13129870631394835,-1.1850186348657883,-0.09236359204488231,0.038461538461538464,0.19230769230769232,0.15384615384615385
16,current_fixed,5.0,26,-0.06790825539733647,-0.127437006617658,-1.1882671047433482,-0.08693287761525736,0.038461538461538464,0.20512820512820515,0.19230769230769232
16,current_fixed,10.0,26,-0.07043791502150298,-0.13202163311575066,-1.2273201812668437,-0.08896468494308962,0.038461538461538464,0.20512820512820515,0.19230769230769232
16,current_fixed,20.0,26,-0.07548086658513331,-0.1411263281839018,-1.3033257340486795,-0.09301822219227707,0.038461538461538464,0.20512820512820515,0.19230769230769232
17,selected,5.0,26,0.07094999167683391,0.14210605323973735,1.4780320848096549,-0.020587007801540547,0.11538461538461539,0.3076923076923077,0.2692307692307692
17,selected,10.0,26,0.06669790529580877,0.13333227637596656,1.3988604077186313,-0.02207595927337591,0.11538461538461539,0.3076923076923077,0.2692307692307692
17,selected,20.0,26,0.05823636438112323,0.11597015970802849,1.2373664894201237,-0.025050862217046332,0.11538461538461539,0.3076923076923077,0.2692307692307692
17,current_fixed,5.0,26,0.08467317077453029,0.17064592119663957,1.9847172559337216,-0.015318687794585117,0.15384615384615385,0.34615384615384615,0.46153846153846156
17,current_fixed,10.0,26,0.07984787833695117,0.16057196873177482,1.8942543638284908,-0.016560524744162475,0.15384615384615385,0.34615384615384615,0.46153846153846156
17,current_fixed,20.0,26,0.07025169425889954,0.14066293482179937,1.7048376977725814,-0.019041948643317763,0.11538461538461539,0.34615384615384615,0.46153846153846156
18,selected,5.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,selected,10.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,selected,20.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,current_fixed,5.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,current_fixed,10.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,current_fixed,20.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,selected,5.0,26,-0.06954058973645882,-0.13039670459095865,-1.7646082726246386,-0.06954058973645882,0.0,0.15384615384615385,0.07692307692307693
19,selected,10.0,26,-0.07143438257072099,-0.13382436996790203,-1.7965205829857451,-0.07143438257072099,0.0,0.15384615384615385,0.07692307692307693
19,selected,20.0,26,-0.07521329565323842,-0.14064441536329686,-1.8575066577672479,-0.07521329565323842,0.0,0.15384615384615385,0.07692307692307693
19,current_fixed,5.0,26,-0.06954058973645882,-0.13039670459095865,-1.7646082726246386,-0.06954058973645882,0.0,0.15384615384615385,0.07692307692307693
19,current_fixed,10.0,26,-0.07143438257072099,-0.13382436996790203,-1.7965205829857451,-0.07143438257072099,0.0,0.15384615384615385,0.07692307692307693
19,current_fixed,20.0,26,-0.07521329565323842,-0.14064441536329686,-1.8575066577672479,-0.07521329565323842,0.0,0.15384615384615385,0.07692307692307693
20,selected,5.0,26,-0.20131066998700908,-0.35321002474271157,-0.846614176858332,-0.2758646930292834,0.15384615384615385,0.4102564102564103,0.38461538461538464
20,selected,10.0,26,-0.20570302373431415,-0.3600873191773941,-0.8715842638934355,-0.27689294180715773,0.15384615384615385,0.4102564102564103,0.38461538461538464
20,selected,20.0,26,-0.2144240548415669,-0.3736366883967108,-0.921316190095278,-0.27894743936290634,0.15384615384615385,0.4102564102564103,0.38461538461538464
20,current_fixed,5.0,26,0.0479873136161848,0.09511410376939344,0.4598101851943544,-0.11891747811291098,0.23076923076923078,0.5769230769230769,0.8846153846153846
20,current_fixed,10.0,26,0.040165386463354436,0.07932525733042284,0.4078786918586867,-0.12010699429176597,0.23076923076923078,0.5769230769230769,0.8846153846153846
20,current_fixed,20.0,26,0.02468191637395245,0.048398783794712186,0.30384324160796483,-0.12248377664947585,0.23076923076923078,0.5769230769230769,0.8846153846153846
