date,fng_value,sentiment_score
2024-06-04,13.15999984741211,0.7893333435058594
2024-06-05,12.630000114440918,0.8246666590372721
2024-06-06,12.579999923706055,0.828000005086263
2024-06-07,12.220000267028809,0.8519999821980795
2024-06-10,12.739999771118164,0.8173333485921224
2024-06-11,12.850000381469727,0.8099999745686849
2024-06-12,12.039999961853027,0.8640000025431315
2024-06-13,11.9399995803833,0.8706666946411132
2024-06-14,12.65999984741211,0.8226666768391927
2024-06-17,12.75,0.8166666666666667
2024-06-18,12.300000190734863,0.8466666539510092
2024-06-20,13.279999732971191,0.7813333511352539
2024-06-21,13.199999809265137,0.7866666793823243
2024-06-24,13.329999923706055,0.778000005086263
2024-06-25,12.84000015258789,0.8106666564941406
2024-06-26,12.550000190734863,0.8299999872843424
2024-06-27,12.239999771118164,0.8506666819254557
2024-06-28,12.4399995803833,0.8373333613077799
2024-07-01,12.220000267028809,0.8519999821980795
2024-07-02,12.029999732971191,0.8646666844685873
2024-07-03,12.09000015258789,0.8606666564941406
2024-07-05,12.479999542236328,0.8346666971842448
2024-07-08,12.369999885559082,0.8420000076293945
2024-07-09,12.510000228881836,0.8326666514078775
2024-07-10,12.850000381469727,0.8099999745686849
2024-07-11,12.920000076293945,0.8053333282470703
2024-07-12,12.460000038146973,0.8359999974568685
2024-07-15,13.119999885559082,0.7920000076293945
2024-07-16,13.1899995803833,0.78733336130778
2024-07-17,14.479999542236328,0.7013333638509114
2024-07-18,15.930000305175781,0.6046666463216146
2024-07-19,16.520000457763672,0.5653333028157552
2024-07-22,14.90999984741211,0.6726666768391927
2024-07-23,14.720000267028809,0.6853333155314127
2024-07-24,18.040000915527344,0.4639999389648437
2024-07-25,18.459999084472656,0.4360000610351562
2024-07-26,16.389999389648438,0.5740000406901042
2024-07-29,16.600000381469727,0.5599999745686849
2024-07-30,17.690000534057617,0.4873332977294922
2024-07-31,16.360000610351562,0.5759999593098959
2024-08-01,18.59000015258789,0.4273333231608073
2024-08-02,23.389999389648438,0.10733337402343746
2024-08-05,38.56999969482422,-0.9046666463216146
