date,selected_stocks,n_holdings,top1_stock,top1_prob,gross_return,net_return,turnover,equity,drawdown,exposure
2012-03-22,MSFT|NVDA|UNH,3,UNH,0.62983257,0.0456558043275406,0.04498913766087393,0.6666666666666666,1.299979369775719,0.0,1.0
2012-03-29,JNJ|NVDA|V,3,JNJ,0.60037225,-0.008518799277841833,-0.009852132611175167,1.3333333333333333,1.2871718006328967,-0.009852132611175124,1.0
2012-04-05,GOOGL|JPM|MSFT,3,MSFT,0.6196568,-0.020072982565688298,-0.0220729825656883,2.0,1.258760079918481,-0.03170764922550218,1.0
2012-04-13,AMZN|JNJ|UNH,3,UNH,0.65637136,0.0119638159049924,0.0099638159049924,2.0,1.2713021336233423,-0.02205976250017272,1.0
2012-04-20,GOOGL|JNJ|UNH,3,JNJ,0.6346889,0.007530697954772799,0.006864031288106132,0.6666666666666666,1.2800283912451689,-0.015347150112076102,1.0
2012-04-27,AAPL|JNJ|V,3,V,0.6169163,-0.03684492185103716,-0.03817825518437049,1.3333333333333333,1.2311591406809717,-0.052939477883114816,1.0
2012-05-04,MSFT|UNH|V,3,V,0.6440735,0.0052285834334962,0.003895250100162867,1.3333333333333333,1.2359548134470255,-0.04925044028947889,1.0
2012-05-11,AAPL|UNH|V,3,V,0.6320342,-0.04299922520752796,-0.04366589187419463,0.6666666666666666,1.1819857442016573,-0.09076576776323664,1.0
2012-05-18,JPM|UNH|V,3,JPM,0.6562737,0.0331659176633479,0.03249925099668123,0.6666666666666666,1.220399395576966,-0.061216336234999225,1.0
2012-05-25,JNJ|JPM|UNH,3,UNH,0.63090587,-0.032969198213071364,-0.033635864879738034,0.6666666666666666,1.1793502064080252,-0.09279313670070433,1.0
2012-06-04,GOOGL|UNH|V,3,GOOGL,0.6605351,0.016061661711015064,0.01472832837768173,1.3333333333333333,1.1967200635202895,-0.07943149611154554,1.0
2012-06-11,JNJ|UNH|V,3,JNJ,0.64474183,0.045817355611031965,0.045150688944365296,0.6666666666666666,1.2507527988617753,-0.03786719394049809,1.0
2012-06-18,MSFT|UNH|V,3,V,0.6316631,-0.006122397311209133,-0.0067890639778758,0.6666666666666666,1.2422613580897954,-0.044399175116049294,1.0
2012-06-25,GOOGL|MSFT|UNH,3,UNH,0.6475022,0.011190552927530066,0.0105238862608634,0.6666666666666666,1.2553347753285982,-0.0343425407241833,1.0
2012-07-02,AMZN|UNH|V,3,V,0.5996022,-0.0290172199170495,-0.03035055325038283,1.3333333333333333,1.2172346703829302,-0.0636507788635633,1.0
2012-07-10,MSFT|UNH|V,3,UNH,0.6627974,0.01651985694028583,0.015853190273619165,0.6666666666666666,1.236531723220157,-0.04880665649833227,1.0
2012-07-17,AMZN|MSFT|UNH,3,UNH,0.61114514,-0.0023062192662937665,-0.002972885932960433,0.6666666666666666,1.2328556554545365,-0.05163444580875398,1.0
2012-07-24,JNJ|MSFT|UNH,3,UNH,0.66623324,-0.010218356078152666,-0.010885022744819332,0.6666666666666666,1.2194359936038348,-0.061957426436528795,1.0
2012-07-31,JNJ|JPM|MSFT,3,JNJ,0.6229073,0.013808961523727499,0.013142294857060833,0.6666666666666666,1.2354621809910893,-0.04962939434628144,1.0
2012-08-07,AMZN|MSFT|UNH,3,UNH,0.6380083,-0.007598170369351367,-0.0089315037026847,1.3333333333333333,1.2244276459470405,-0.05811763292960037,1.0
2012-08-14,MSFT|UNH|V,3,UNH,0.6383825,0.011185439512255334,0.010518772845588668,0.6666666666666666,1.2373071222206162,-0.04821018626312146,1.0
2012-08-21,JNJ|MSFT|UNH,3,JNJ,0.6570846,0.005527602967593366,0.004860936300926699,0.6666666666666666,1.2433215933264135,-0.04358359660667577,1.0
2012-08-28,JNJ|MSFT|V,3,JNJ,0.66419744,-0.003247497349691466,-0.003914164016358133,0.6666666666666666,1.2384550286850542,-0.04732716727749253,1.0
2012-09-05,JNJ|MSFT|V,3,V,0.62748945,0.023919290769679198,0.023919290769679198,0.0,1.2680779946213434,-0.02453990878322887,1.0
2012-09-12,MSFT|UNH|V,3,UNH,0.62489146,0.019687525923503597,0.01902085925683693,0.6666666666666666,1.2921979276837279,-0.005985819677533422,1.0
2012-09-19,MSFT|UNH|V,3,UNH,0.6341947,-0.010025652465067333,-0.010025652465067333,0.0,1.2792428003446905,-0.015951460394795336,1.0
2012-09-26,AMZN|MSFT|V,3,MSFT,0.6439247,0.020011434073472868,0.019344767406806202,0.6666666666666666,1.30398945477419,0.0,1.0
2012-10-03,AAPL|MSFT|NVDA,3,MSFT,0.6101163,-0.034442799994949966,-0.0357761333282833,1.3333333333333333,1.257337754181513,-0.035776133328283444,1.0
2012-10-10,JNJ|MSFT|V,3,V,0.6343411,0.03306770403816107,0.031734370704827736,1.3333333333333333,1.2972385765738845,-0.005177095700880874,1.0
2012-10-17,AMZN|GOOGL|MSFT,3,MSFT,0.5764524,-0.07912674737745784,-0.08046008071079118,1.3333333333333333,1.192862656001598,-0.08522062687373155,1.0
2012-10-24,GOOGL|MSFT|UNH,3,UNH,0.6402498,0.025117405922669596,0.02445073925600293,0.6666666666666666,1.2220290297717162,-0.06285359494465137,1.0
2012-11-02,AMZN|GOOGL|JNJ,3,GOOGL,0.631307,-0.0256659247404115,-0.02699925807374483,1.3333333333333333,1.1890351526233016,-0.08815585258762293,1.0
2012-11-09,GOOGL|JNJ|JPM,3,JNJ,0.65078974,-0.020157275249042268,-0.020823941915708934,0.6666666666666666,1.1642747536693379,-0.10714404214951745,1.0
2012-11-16,JNJ|UNH|V,3,UNH,0.65109617,0.023534599744238865,0.022201266410905533,1.3333333333333333,1.1901231276510422,-0.08732150916271464,1.0
2012-11-26,JNJ|JPM|UNH,3,JPM,0.62465453,0.004373022880782266,0.0037063562141156,0.6666666666666666,1.1945341479007743,-0.0839387975667103,1.0
2012-12-03,AAPL|JNJ|JPM,3,JPM,0.6511416,-0.015256095413852571,-0.015922762080519237,0.6666666666666666,1.1755138648666945,-0.09852502214424985,1.0
2012-12-10,JNJ|JPM|UNH,3,UNH,0.65186477,0.011868833415228167,0.0112021667485615,0.6666666666666666,1.1886821671961774,-0.08842654912265391,1.0
2012-12-17,AAPL|AMZN|UNH,3,UNH,0.61693245,0.010115799603912899,0.008782466270579565,1.3333333333333333,1.1991217282360171,-0.08042068603716779,1.0
2012-12-24,AAPL|JNJ|V,3,V,0.64532614,0.0316578178757717,0.03032448454243837,1.3333333333333333,1.2354844765484123,-0.05253491734535576,1.0
2013-01-02,JNJ|UNH|V,3,JNJ,0.56851023,0.004677020605937365,0.004010353939270698,0.6666666666666666,1.240439206585846,-0.04873524701881027,1.0
2013-01-09,JNJ|MSFT|UNH,3,UNH,0.64864874,0.016405284475647,0.015738617808980334,0.6666666666666666,1.2599620051735754,-0.03376365463648534,1.0
2013-01-16,GOOGL|NVDA|UNH,3,UNH,0.6414278,0.03684624336270653,0.0355129100293732,1.3333333333333333,1.304706922503733,0.0,1.0
2013-01-24,JNJ|UNH|V,3,UNH,0.6149731,-0.005696227233239435,-0.007029560566572768,1.3333333333333333,1.2955354061703663,-0.007029560566572779,1.0
2013-01-31,AAPL|UNH|V,3,V,0.65299296,0.020627716375248132,0.019961049708581466,0.6666666666666666,1.3213956528121602,0.0,1.0
2013-02-07,GOOGL|MSFT|UNH,3,UNH,0.6351581,0.015260080925849732,0.013926747592516399,1.3333333333333333,1.3397983965387237,0.0,1.0
2013-02-14,META|UNH|V,3,V,0.63247657,-0.023725003877730064,-0.025058337211063396,1.3333333333333333,1.3062252765234144,-0.02505833721106332,1.0
2013-02-22,AAPL|UNH|V,3,V,0.6375569,-0.023675508655267834,-0.0243421753219345,0.6666666666666666,1.274428911832339,-0.04879053809532996,1.0
2013-03-01,META|MSFT|UNH,3,META,0.6141423,0.0045623618643061995,0.0032290285309728665,1.3333333333333333,1.2785440791493423,-0.04571905560390854,1.0
2013-03-08,AAPL|UNH|V,3,UNH,0.594641,0.011835639039425333,0.010502305706091999,1.3333333333333333,1.2919717399272825,-0.03569690539636261,1.0
2013-03-15,META|UNH|V,3,META,0.6296056,-0.009914095359724566,-0.010580762026391232,0.6666666666666666,1.2783016944022894,-0.04589996696167631,1.0
2013-03-22,AMZN|JPM|META,3,META,0.63518435,-0.004090746883134999,-0.005424080216468332,1.3333333333333333,1.271368083471004,-0.05107508207541123,1.0
2013-04-01,GOOGL|JPM|MSFT,3,JPM,0.6517333,-0.003848170809936264,-0.0051815041432695975,1.3333333333333333,1.2647804844788781,-0.05599194046928935,1.0
2013-04-08,AMZN|JPM|V,3,V,0.6400775,-0.003193433406823801,-0.004526766740157134,1.3333333333333333,1.2590551182481393,-0.060265244755613234,1.0
2013-04-15,GOOGL|MSFT|V,3,MSFT,0.64261,0.03724290964320649,0.03590957630987316,1.3333333333333333,1.3042672540952072,-0.026519767851125087,1.0
2013-04-22,JPM|UNH|V,3,V,0.6108634,0.024406785350056,0.023073452016722666,1.3333333333333333,1.3343612019995554,-0.004058218425409987,1.0
2013-04-29,JPM|UNH|V,3,UNH,0.6356595,0.017831632807950363,0.017831632807950363,0.0,1.3581550409867869,0.0,1.0
2013-05-06,AMZN|JPM|UNH,3,JPM,0.62571406,0.0338927799691976,0.03322611330253093,0.6666666666666666,1.4032812542610174,0.0,1.0
2013-05-13,JPM|META|MSFT,3,JPM,0.6209048,0.02757935009052387,0.026246016757190536,1.3333333333333333,1.4401117975754034,0.0,1.0
2013-05-20,META|UNH|V,3,UNH,0.6268376,-0.020224155258216834,-0.021557488591550166,1.3333333333333333,1.4090666039286148,-0.021557488591550156,1.0
2013-05-28,GOOGL|UNH|V,3,V,0.64262676,-0.013228387086259232,-0.013895053752925898,0.6666666666666666,1.389487547725574,-0.035152999881718494,1.0
2013-06-04,META|UNH|V,3,UNH,0.6289067,0.014621192179263,0.013954525512596334,0.6666666666666666,1.4088771871597454,-0.021689017802815846,1.0
2013-06-11,JNJ|UNH|V,3,JNJ,0.6397712,0.025277307180742798,0.024610640514076132,0.6666666666666666,1.4435505571414164,0.0,1.0
2013-06-18,JNJ|JPM|MSFT,3,JPM,0.61743283,-0.028887067952421366,-0.0302204012857547,1.3333333333333333,1.399925880028328,-0.03022040128575465,1.0
2013-06-25,META|MSFT|V,3,V,0.60272455,0.013682614298241934,0.0123492809649086,1.3333333333333333,1.417213958050845,-0.018244320547196047,1.0
2013-07-02,JNJ|UNH|V,3,JNJ,0.6421849,0.025266661182569098,0.023933327849235766,1.3333333333333333,1.4511326043413888,0.0,1.0
2013-07-10,JNJ|JPM|UNH,3,UNH,0.61618394,-0.001190075290083966,-0.0018567419567506326,0.6666666666666666,1.4484382255500992,-0.0018567419567507848,1.0
2013-07-17,JNJ|JPM|UNH,3,JPM,0.63328844,0.0481569955328427,0.0481569955328427,0.0,1.5181906587075138,0.0,1.0
2013-07-24,GOOGL|JNJ|MSFT,3,MSFT,0.65003467,-0.002730274357818733,-0.0040636076911520665,1.3333333333333333,1.5120213274701546,-0.004063607691152105,1.0
2013-07-31,GOOGL|MSFT|NVDA,3,MSFT,0.6693996,0.0070854881201559,0.006418821453489233,0.6666666666666666,1.5217267224050532,0.0,1.0
2013-08-07,MSFT|UNH|V,3,MSFT,0.65210915,-0.0015621953685574673,-0.0028955287018908003,1.3333333333333333,1.5173205190038952,-0.002895528701890804,1.0
2013-08-14,GOOGL|JPM|V,3,V,0.640343,-0.015621726215859999,-0.01695505954919333,1.3333333333333333,1.4915942592489713,-0.01980149438951717,1.0
2013-08-21,GOOGL|JNJ|UNH,3,JNJ,0.6310611,-0.015479599176864632,-0.016812932510197966,1.3333333333333333,1.4665161856356195,-0.03628150571094313,1.0
2013-08-28,JNJ|UNH|V,3,JNJ,0.61295545,0.0155155236529156,0.014848856986248934,0.6666666666666666,1.4882922747441418,-0.021971387614242,1.0
2013-09-05,JNJ|NVDA|V,3,JNJ,0.58930576,0.041242319882432064,0.040575653215765395,0.6666666666666666,1.548680705967863,0.0,1.0
2013-09-12,JNJ|MSFT|UNH,3,MSFT,0.6104188,-0.0037368579654039015,-0.0050701912987372345,1.3333333333333333,1.5408285985279424,-0.005070191298737203,1.0
2013-09-19,JNJ|MSFT|UNH,3,UNH,0.61658174,-0.013511882418716134,-0.013511882418716134,0.0,1.5200091036772376,-0.0185135658887845,1.0
2013-09-26,GOOGL|JNJ|UNH,3,UNH,0.64031136,-0.0010027251905710334,-0.0016693918572377002,0.6666666666666666,1.5174716128566317,-0.020152051349878963,1.0
