date,close,target_return,sentiment_score,dc_trend,dc_event,dc_drawdown,dc_T,dc_TMV,dc_R
2018-11-26,238.5236968994141,0.0033642767038581933,0.4066666920979818,-1.0,0.0,0.016144341884555633,1.0,0.016144341884555633,0.016144341884555633
2018-11-27,239.3261566162109,0.02302556559258373,0.3986666361490886,-1.0,0.0,0.0195629326217151,2.0,0.0195629326217151,0.003364276703858137
2018-11-28,244.83677673339844,-0.002185331164766824,0.434000015258789,1.0,1.0,0.0,0.0,0.0,0.02302556559258372
2018-11-29,244.30172729492188,0.0060953528290519365,0.4139999389648437,1.0,0.0,-0.002185331164766865,1.0,-0.002185331164766865,-0.002185331164766865
2018-11-30,245.79083251953125,0.0132414353282575,0.462000020345052,1.0,0.0,0.0,0.0,0.0,0.00609535282905193
2018-12-03,249.0454559326172,-0.032402282077632294,0.5706666310628254,1.0,0.0,0.0,0.0,0.0,0.013241435328257476
2018-12-04,240.975814819336,-0.001517103811528031,0.284000015258789,-1.0,1.0,0.0,0.0,0.0,-0.032402282077632245
2018-12-06,240.6102294921875,-0.023236131073386956,0.2539999643961589,-1.0,0.0,0.0,0.0,0.0,-0.0015171038115280588
2018-12-07,235.01937866210932,0.0018971278834298833,0.1180000305175781,-1.0,0.0,0.0,0.0,0.0,-0.023236131073386946
2018-12-10,235.4652404785156,0.00022713354869452473,0.1573333740234375,-1.0,0.0,0.0018971278834299884,1.0,0.0018971278834299884,0.0018971278834299884
2018-12-11,235.5187225341797,0.005035453618102537,0.2159999847412109,-1.0,0.0,0.002124692333512987,2.0,0.002124692333512987,0.00022713354869450785
2018-12-12,236.7046661376953,-0.00033901305364647527,0.2360000610351562,-1.0,0.0,0.007170844741313677,3.0,0.007170844741313677,0.005035453618102547
2018-12-13,236.6244201660156,-0.018464840504073488,0.2900000254313151,-1.0,0.0,0.006829400677694197,4.0,0.006829400677694197,-0.0003390130536465023
2018-12-14,232.25518798828125,-0.01961819256404762,0.2246667226155598,-1.0,0.0,0.0,0.0,0.0,-0.01846484050407348
2018-12-17,227.69876098632807,-0.0010968026330230307,0.0319999694824219,-1.0,0.0,0.0,0.0,0.0,-0.01961819256404762
2018-12-18,227.4490203857422,-0.01497548084176814,-0.0386666615804036,-1.0,0.0,0.0,0.0,0.0,-0.0010968026330230056
2018-12-19,224.04286193847656,-0.016278013165407113,-0.0386666615804036,-1.0,0.0,0.0,0.0,0.0,-0.014975480841768191
2018-12-20,220.39588928222656,-0.020489668104762826,-0.2253332773844401,-1.0,0.0,0.0,0.0,0.0,-0.01627801316540707
2018-12-21,215.8800506591797,-0.02642304537453044,-0.3406667073567708,-1.0,0.0,0.0,0.0,0.0,-0.02048966810476282
2018-12-24,210.17584228515625,0.050525102068493366,-0.7379999796549479,-1.0,0.0,0.0,0.0,0.0,-0.02642304537453045
2018-12-26,220.7949981689453,0.007677252161555348,-0.3606666564941405,1.0,1.0,0.0,0.0,0.0,0.05052510206849327
2018-12-27,222.49009704589844,-0.001289819410880244,-0.3306666056315104,1.0,0.0,0.0,0.0,0.0,0.0076772521615552595
2018-12-28,222.203125,0.008758778830602276,-0.2226666768391927,1.0,0.0,-0.001289819410880282,1.0,-0.001289819410880282,-0.001289819410880282
2018-12-31,224.1493530273437,0.0010401738560745777,-0.0280000050862629,1.0,0.0,0.0,0.0,0.0,0.008758778830602373
2019-01-02,224.38250732421875,-0.02386275757334244,0.1186667124430338,1.0,0.0,0.0,0.0,0.0,0.0010401738560745016
2019-01-03,219.0281219482422,0.03349584759945601,-0.0300000508626301,-1.0,1.0,0.0,0.0,0.0,-0.023862757573342424
2019-01-04,226.3646545410156,0.007884781389783324,0.2413333892822265,1.0,1.0,0.0,0.0,0.0,0.03349584759945611
2019-01-07,228.1494903564453,0.009395328586366825,0.2400000254313151,1.0,0.0,0.0,0.0,0.0,0.007884781389783258
2019-01-08,230.29302978515625,0.0046732532563891205,0.3020000457763672,1.0,0.0,0.0,0.0,0.0,0.009395328586366845
2019-01-09,231.36924743652344,0.0035275965894645545,0.3346666971842448,1.0,0.0,0.0,0.0,0.0,0.0046732532563890745
2019-01-10,232.1854248046875,0.0003861596592751315,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0035275965894645623
2019-01-11,232.27508544921875,-0.006100819976902483,0.4539999643961588,1.0,0.0,0.0,0.0,0.0,0.0003861596592752185
2019-01-14,230.85801696777344,0.011460648001115237,0.3953333536783854,1.0,0.0,-0.006100819976902429,1.0,-0.006100819976902429,-0.006100819976902429
2019-01-15,233.50379943847656,0.00242012872719255,0.4266666412353516,1.0,0.0,0.0,0.0,0.0,0.01146064800111517
2019-01-16,234.06890869140625,0.007586470351252705,0.397333272298177,1.0,0.0,0.0,0.0,0.0,0.0024201287271926474
2019-01-17,235.8446655273437,0.01331028687560476,0.4626667022705077,1.0,0.0,0.0,0.0,0.0,0.007586470351252761
2019-01-18,238.9838256835937,-0.013510497097313334,0.4800000508626302,1.0,0.0,0.0,0.0,0.0,0.013310286875604772
2019-01-22,235.75503540039065,0.002092237879019798,0.2800000508626302,1.0,0.0,-0.013510497097313381,1.0,-0.013510497097313381,-0.013510497097313381
2019-01-23,236.248291015625,0.0005315586980310094,0.3653333028157551,1.0,0.0,-0.011446526392084986,2.0,-0.011446526392084986,0.0020922378790197804
2019-01-24,236.37387084960932,0.008461430309396611,0.4073333740234375,1.0,0.0,-0.010921052194719925,3.0,-0.010921052194719925,0.0005315586980310158
2019-01-25,238.3739318847656,-0.007600399281170844,0.5053333282470703,1.0,0.0,-0.002552029607374245,4.0,-0.002552029607374245,0.008461430309396585
2019-01-28,236.56219482421875,-0.0013269398723113612,0.4086666107177734,1.0,0.0,-0.010133032444551701,5.0,-0.010133032444551701,-0.007600399281170871
2019-01-29,236.248291015625,0.01583069642327506,0.3913333892822266,1.0,0.0,-0.011446526392084986,6.0,-0.011446526392084986,-0.0013269398723113857
2019-01-30,239.9882659912109,0.00878262544243924,0.4893333435058593,1.0,0.0,0.0,0.0,0.0,0.015830696423275097
2019-01-31,242.0959930419922,0.00048146971861795507,0.5620000203450521,1.0,0.0,0.0,0.0,0.0,0.008782625442439214
2019-02-01,242.21255493164065,0.007035436480172574,0.5906667073567708,1.0,0.0,0.0,0.0,0.0,0.00048146971861796965
2019-02-04,243.9166259765625,0.0041919711335152154,0.6180000305175781,1.0,0.0,0.0,0.0,0.0,0.007035436480172485
2019-02-05,244.93911743164065,-0.0013178772178246145,0.6286666870117188,1.0,0.0,0.0,0.0,0.0,0.0041919711335151166
