split,feature,feature_group,cross_sectional_eligible,missing_rate,std,cs_ic_mean,cs_ic_std,cs_ic_ir,cs_ic_hit_rate,cs_ic_n_dates,cs_ic_eligible_dates,cs_ic_skipped_constant_dates,global_auc,global_auc_edge,global_auc_direction,spearman_with_return,pearson_with_return,top_bottom_spread,top_bottom_direction,ts_spearman_with_mean_return,ts_pearson_with_mean_return,ts_spearman_with_median_return,ts_auc_vs_date_positive_rate,ts_auc_edge_vs_date_positive_rate,ts_n_dates,train_cs_ic_mean_ref,train_auc_edge_ref,train_top_bottom_spread_ref,train_ts_spearman_ref,train_ts_auc_edge_ref,generalization_ic_gap,generalization_auc_gap,generalization_spread_gap,generalization_ts_gap,train_rank_score
val,ma60_ratio,technical,True,0.0,0.09653766314807281,0.007802576664852112,0.4310108229891332,0.01810297154660739,0.49101796407185627,501,501,0,0.5081394805978855,0.008139480597885496,1.0,-0.004727173806721725,-0.002180291453326605,0.0007389895509185345,1.0,,,,,,0,-0.001726484705208111,0.01685268233253079,-0.004842057276162558,,,0.009529061370060224,0.008713201734645293,0.005581046827081093,,0.0
val,atr_14,technical,True,0.0,9.80898800219521,-0.03177886650940542,0.5090347942679023,-0.06242965484335904,0.4870259481037924,501,501,0,0.4706038426905357,0.02939615730946432,-1.0,-0.060915610544351996,-0.037361120354189196,-0.008798738260214831,-1.0,,,,,,0,-0.03906849651530503,0.0014822036254494853,-0.004049731129448477,,,0.0072896300058996055,0.027913953684014836,0.004749007130766354,,0.0
val,atr_pct,technical,True,0.0,0.03037483064609746,-0.015593056311619193,0.3989245957796658,-0.03908772854966194,0.499001996007984,501,501,0,0.47070177099135097,0.029298229008649035,-1.0,-0.033649595789592014,-0.02526808311805966,-0.0011942988721507985,-1.0,,,,,,0,-0.028646648859414814,0.006383669972441441,-0.0021197089067495397,,,0.01305359254779562,0.022914559036207593,0.0009254100345987412,,0.0
val,hl_spread,technical,True,0.0,0.013975523353639564,0.04293231718381419,0.42643730741626124,0.10067673826180121,0.5449101796407185,501,501,0,0.5146005100905321,0.014600510090532093,1.0,0.04843716186473339,0.022515691992018243,0.004540161344778339,1.0,,,,,,0,0.004567969461586479,0.009237086619275192,0.0027404165768994864,,,0.038364347722227715,0.005363423471256901,0.0017997447678788523,,0.0
val,volume_z_20,technical,True,0.0,1.0586827424591785,0.004633157926571104,0.3575950901383858,0.012956436076284262,0.5169660678642715,501,501,0,0.5238580520885828,0.023858052088582826,1.0,0.03880575724035966,0.024203811262519855,0.00583400296273439,1.0,,,,,,0,-0.006000225149161317,0.002978516720090252,5.2456936878077925e-05,,,0.01063338307573242,0.020879535368492574,0.005781546025856312,,0.0
val,dc_event,dc,True,0.0,0.4364138147303815,0.0033399371928616753,0.36611275948799604,0.009122700879184147,0.5053191489361702,376,501,125,0.49889121181036095,0.001108788189639054,-1.0,-0.008391616901214307,-0.014399228369024212,-0.0003448346977926557,-1.0,,,,,,0,0.002366247585967941,0.0006430230249045987,-6.584644216123172e-05,,,0.0009736896068937343,0.00046576516473445517,0.000278988255631424,,0.0
val,dc_trend,dc,True,0.0,0.9946982580150922,-0.036825487975635805,0.37012497569378205,-0.09949473932854204,0.42691415313225056,431,501,70,0.4870151070192448,0.012984892980755225,-1.0,-0.03793515403161703,-0.04538600779287734,-0.004530977142554961,-1.0,,,,,,0,-0.026298428325765094,0.014738465343742624,-0.0037090849961620214,,,0.010527059649870711,0.001753572362987399,0.0008218921463929397,,0.0
val,dc_run_length,dc,True,0.0,1.418229422628547,-0.014681894150057545,0.3505836353465014,-0.04187843547102993,0.4894957983193277,476,501,25,0.503740141617913,0.0037401416179130287,1.0,0.00618479366149479,-0.005704857581961509,0.0011719491804330613,1.0,,,,,,0,-0.0010525506772941224,0.0008850509513144145,-0.0005951338511637596,,,0.013629343472763423,0.002855090666598614,0.0017670830315968209,,0.0
val,dc_dist_extreme,dc,True,0.0,0.006674154109230022,0.044652631238015335,0.3475228419009647,0.12848833473438334,0.5651260504201681,476,501,25,0.5200983248105068,0.020098324810506774,1.0,0.03436519208741814,0.020086891701481573,0.0003510384054169675,1.0,,,,,,0,0.010957965272974424,0.005485238346832011,0.0015745614457862954,,,0.03369466596504091,0.014613086463674763,0.001223523040369328,,0.0
val,dc_tmv,dc,True,0.0,0.044162689079465314,-0.03284340410088913,0.37333057614565335,-0.08797405355856901,0.46107784431137727,501,501,0,0.5062467863529039,0.006246786352903877,1.0,0.007501444330552061,0.004026011951284637,0.000862084352598783,1.0,,,,,,0,-0.013668600902643458,0.002505854360815185,0.000549836739483155,,,0.019174803198245674,0.003740931992088692,0.000312247613115628,,0.0
val,dc_event_density_20,dc,True,0.0,2.0203651499074935,0.047165326971047236,0.40839767392524107,0.11548872577487072,0.5389221556886228,501,501,0,0.5062471860602541,0.006247186060254095,1.0,0.027264098912019554,0.016468497382795124,0.0021110591898447456,1.0,,,,,,0,0.011674262039731813,0.0009168094035764129,0.0016795388931809194,,,0.03549106493131542,0.005330376656677682,0.0004315202966638262,,0.0
val,return_21d_cs_z,cross_sectional,True,0.0,0.948761934642763,-0.039714510373193,0.41084113573273867,-0.09666634355481914,0.4491017964071856,501,501,0,0.49041293926238966,0.009587060737610342,-1.0,-0.03733877502636938,-0.01896432919152854,-0.003308486079508015,-1.0,,,,,,0,-0.01027908261950815,0.00026405210817431746,0.0002687503103196926,,,0.02943542775368485,0.009323008629436025,0.0035772363898277076,,0.0
val,rsi_14_cs_z,cross_sectional,True,0.0,0.9487778665964799,-0.011746204560575822,0.38330744498389163,-0.030644342327004505,0.49101796407185627,501,501,0,0.5069822478773941,0.006982247877394099,1.0,-0.009854235770670614,-0.006007016033941278,-0.0013670671262002,-1.0,,,,,,0,-0.019567508929211056,0.0018747179806682945,-0.0008280967446955599,,,0.007821304368635235,0.005107529896725804,0.0005389703815046401,,0.0
val,macd_hist_pct_cs_z,cross_sectional,True,0.0,0.948567361148407,-0.02747232807113047,0.3932094595608106,-0.06986690529219534,0.4411177644710579,501,501,0,0.4826232825374574,0.0173767174625426,-1.0,-0.03720394138589047,-0.015927125817812034,-0.0038967514242051462,-1.0,,,,,,0,-0.03456602499155691,0.011285889407492866,-0.0020802948247529056,,,0.0070936969204264365,0.006090828055049735,0.0018164565994522406,,0.0
val,vix_level,sentiment_proxy,False,0.0,5.738344090665797,,,,,0,0,0,0.4929219822414821,0.007078017758517907,-1.0,0.002298953445500688,0.010316131465066502,0.0025911209939568454,1.0,-0.009319005086291854,0.015425358363742134,0.05094009648284501,0.5181243817607454,0.01812438176074538,501,,0.006002366912043144,0.0033638079461322436,0.07778361038429149,0.013108732940562362,,0.0010756508464747627,0.0007726869521753983,0.08710261547058334,0.0
val,vix_change_5d,sentiment_proxy,False,0.0,0.13035113682274546,,,,,0,0,0,0.4966208740608476,0.0033791259391524053,-1.0,0.003508692260012395,0.03191727667183691,0.004106026376176851,1.0,0.030431329303894118,0.04772481160452311,0.007479972504711039,0.5038530265802993,0.0038530265802992902,501,,0.010574617169871403,-7.419574736638838e-05,0.03066343059422904,0.013884098366768627,,0.007195491230718998,0.00418022212354324,0.00023210129033492122,0.0
val,vix_z_60,sentiment_proxy,False,0.0,1.1949336541760618,,,,,0,0,0,0.509317977749411,0.00931797774941101,1.0,0.02906532235888772,0.03872889189405658,0.009213754860495194,1.0,0.014453324426843528,0.057909986754186904,0.05371491280387433,0.5167682440409713,0.016768244040971325,501,,0.002016075038743681,4.730624078522899e-07,0.03323542568158771,0.003936721604892224,,0.0073019027106673295,0.009213281798087341,0.01878210125474418,0.0
val,sentiment_score,sentiment_proxy,False,0.0,0.4885554231632863,,,,,0,0,0,0.490682022250589,0.00931797774941101,-1.0,-0.02906532235888772,-0.02826233387524111,-0.009213754860495194,-1.0,-0.014453324426843528,-0.04225970071219069,-0.05371491280387433,0.4832317559590287,0.016768244040971325,501,,0.002016075038743681,-4.730624078522899e-07,-0.03323542568158771,0.003936721604892224,,0.0073019027106673295,0.009213281798087341,0.01878210125474418,0.0
val,interest_rate,macro_proxy,False,0.0,0.7750663989208837,,,,,0,0,0,0.5641370414237512,0.0641370414237512,1.0,0.10921772407174707,0.10154543692382335,0.007854823523876247,1.0,0.1274784553661922,0.15183741696749045,0.14625626005965991,0.5751778933597116,0.07517789335971159,501,,0.020703333329057716,-0.007387465684550215,-0.09021662933940537,0.022071929301215598,,0.04343370809469349,0.015242289208426463,0.21769508470559756,0.0
val,rate_change_5d,macro_proxy,False,0.0,0.05187232563893884,,,,,0,0,0,0.44399780256887117,0.05600219743112883,-1.0,-0.10143361535888673,-0.0590018541222438,-0.012694662973207236,-1.0,-0.14029238733688007,-0.08822345343725041,-0.11707183243075601,0.43776125594307413,0.062238744056925865,501,,0.014112005397513283,-0.0027759665964853892,-0.044805151264657055,0.018869788947721677,,0.04189019203361555,0.009918696376721846,0.09548723607222301,0.0
